wid,name,url,domain
141,Carson,https://burnout.fandom.com/wiki/Carson,burnout.fandom.com
142,"Carson ""Steel Wheels"" GT",https://burnout.fandom.com/wiki/Carson_%22Steel_Wheels%22_GT,burnout.fandom.com
143,Carson 500 GT,https://burnout.fandom.com/wiki/Carson_500_GT,burnout.fandom.com
144,Carson Annihilator,https://burnout.fandom.com/wiki/Carson_Annihilator,burnout.fandom.com
145,Carson Annihilator Phoenix,https://burnout.fandom.com/wiki/Carson_Annihilator_Phoenix,burnout.fandom.com
146,Carson Annihilator Street Rod,https://burnout.fandom.com/wiki/Carson_Annihilator_Street_Rod,burnout.fandom.com
147,Carson Carbon GT Concept,https://burnout.fandom.com/wiki/Carson_Carbon_GT_Concept,burnout.fandom.com
148,Carson Circuit City Hot Rod,https://burnout.fandom.com/wiki/Carson_Circuit_City_Hot_Rod,burnout.fandom.com
149,Carson Dust Storm,https://burnout.fandom.com/wiki/Carson_Dust_Storm,burnout.fandom.com
150,Carson Dust Storm SuperTurbo,https://burnout.fandom.com/wiki/Carson_Dust_Storm_SuperTurbo,burnout.fandom.com
151,Carson Extreme Hot Rod,https://burnout.fandom.com/wiki/Carson_Extreme_Hot_Rod,burnout.fandom.com
152,Carson Fastback,https://burnout.fandom.com/wiki/Carson_Fastback,burnout.fandom.com
153,Carson Fastback Special,https://burnout.fandom.com/wiki/Carson_Fastback_Special,burnout.fandom.com
154,Carson GT Concept,https://burnout.fandom.com/wiki/Carson_GT_Concept,burnout.fandom.com
155,Carson GT Flame,https://burnout.fandom.com/wiki/Carson_GT_Flame,burnout.fandom.com
156,Carson GT Nighthawk,https://burnout.fandom.com/wiki/Carson_GT_Nighthawk,burnout.fandom.com
157,Carson GT Tiger,https://burnout.fandom.com/wiki/Carson_GT_Tiger,burnout.fandom.com
158,Carson Grand Marais,https://burnout.fandom.com/wiki/Carson_Grand_Marais,burnout.fandom.com
159,Carson Grand Sicilian,https://burnout.fandom.com/wiki/Carson_Grand_Sicilian,burnout.fandom.com
160,Carson Hippy Van,https://burnout.fandom.com/wiki/Carson_Hippy_Van,burnout.fandom.com
161,Carson Hot Rod Coupe,https://burnout.fandom.com/wiki/Carson_Hot_Rod_Coupe,burnout.fandom.com
162,Carson Inferno BRT Van,https://burnout.fandom.com/wiki/Carson_Inferno_BRT_Van,burnout.fandom.com
163,Carson Inferno Van,https://burnout.fandom.com/wiki/Carson_Inferno_Van,burnout.fandom.com
164,Carson Opus,https://burnout.fandom.com/wiki/Carson_Opus,burnout.fandom.com
165,Carson Opus XS,https://burnout.fandom.com/wiki/Carson_Opus_XS,burnout.fandom.com
166,Carson PCPD 500 GT,https://burnout.fandom.com/wiki/Carson_PCPD_500_GT,burnout.fandom.com
167,Carson PCPD Annihilator,https://burnout.fandom.com/wiki/Carson_PCPD_Annihilator,burnout.fandom.com
168,Carson PCPD Fastback,https://burnout.fandom.com/wiki/Carson_PCPD_Fastback,burnout.fandom.com
169,Carson PCPD GT Concept,https://burnout.fandom.com/wiki/Carson_PCPD_GT_Concept,burnout.fandom.com
170,Carson PCPD Grand Marais,https://burnout.fandom.com/wiki/Carson_PCPD_Grand_Marais,burnout.fandom.com
171,Carson PCPD Hot Rod Coupe,https://burnout.fandom.com/wiki/Carson_PCPD_Hot_Rod_Coupe,burnout.fandom.com
172,Carson PCPD Inferno Van,https://burnout.fandom.com/wiki/Carson_PCPD_Inferno_Van,burnout.fandom.com
173,Carson PCPD Opus,https://burnout.fandom.com/wiki/Carson_PCPD_Opus,burnout.fandom.com
174,Carson PCPD Thunder Custom,https://burnout.fandom.com/wiki/Carson_PCPD_Thunder_Custom,burnout.fandom.com
175,Carson Racing 500 GT,https://burnout.fandom.com/wiki/Carson_Racing_500_GT,burnout.fandom.com
176,Carson Thunder Custom,https://burnout.fandom.com/wiki/Carson_Thunder_Custom,burnout.fandom.com
177,Carson Thunder Shadow,https://burnout.fandom.com/wiki/Carson_Thunder_Shadow,burnout.fandom.com
178,Carson Toy GT Concept,https://burnout.fandom.com/wiki/Carson_Toy_GT_Concept,burnout.fandom.com
179,Carson Toy Inferno Van,https://burnout.fandom.com/wiki/Carson_Toy_Inferno_Van,burnout.fandom.com
